image,160_x,160_y,160_z,160_r1,160_r2,160_r3,160_bb_x1,160_bb_y1,160_bb_x2,160_bb_y2,160_bb_x3,160_bb_y3,160_bb_x4,160_bb_y4,160_error,144_x,144_y,144_z,144_r1,144_r2,144_r3,144_bb_x1,144_bb_y1,144_bb_x2,144_bb_y2,144_bb_x3,144_bb_y3,144_bb_x4,144_bb_y4,144_error
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/1345.png,-9.16786,-1.55692,5.22882,1.1848,1.16512,-0.987398,189.887,474.542,168.542,472.241,174.169,437.243,194.666,441.82,0.0642942,-1.2431,-9.53317,5.35724,-0.177167,-2.49084,1.78155,486.124,186.53,454.079,190.635,450.724,171.322,484.72,167.076,0.126667
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/1346.png,-9.3433,-1.57294,5.32311,1.19738,1.1708,-1.00822,189.628,474.862,168.479,472.445,174.008,437.939,194.407,442.141,0.0553498,-1.31681,-9.55678,5.37467,-0.198183,-2.49405,1.77471,483.735,186.625,451.51,191.116,448.106,171.905,481.827,167.201,0.101128
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/1347.png,-9.34938,-1.50841,5.31858,1.20426,1.15504,-0.994677,189.317,476.956,168.199,474.607,173.531,440.183,193.713,444.396,0.085303,-1.4504,-9.57354,5.39443,-0.179537,-2.49237,1.76128,479.269,187.077,447.374,191.917,443.741,172.743,477.728,167.555,0.159731
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/1348.png,-9.43131,-1.50908,5.35736,1.19793,1.15625,-0.97899,188.995,477.151,168.195,474.855,173.362,440.798,193.416,444.949,0.109099,-1.51754,-9.5576,5.3915,-0.216449,-2.48515,1.76522,477.14,187.451,445.106,192.224,441.061,173.213,474.804,167.911,0.149964
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/1349.png,-9.60452,-1.5078,5.4467,1.19224,1.17644,-1.02506,188.71,478.024,168.112,475.75,173.02,441.934,192.971,445.959,0.081929,-1.60837,-9.57178,5.40415,-0.210199,-2.48628,1.74258,474.057,187.604,442.211,192.828,438.245,173.83,471.718,168.279,0.165466
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/1350.png,-9.60427,-1.48787,5.44301,1.19509,1.17545,-0.996513,188.579,478.492,167.98,476.512,172.983,442.751,192.64,446.751,0.0546422,-1.68573,-9.54711,5.39686,-0.208193,-2.48185,1.75261,471.436,187.852,439.419,193.438,435.703,174.486,468.822,168.495,0.157774
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/1351.png,-9.66925,-1.4491,5.47233,1.21731,1.13569,-1.00269,188.21,479.98,167.87,477.717,172.558,444.327,192.063,448.372,0.0524943,-1.78813,-9.54792,5.40805,-0.255148,-2.47278,1.74345,467.83,188.461,436.301,193.94,431.674,175.102,465.495,169.173,0.103365
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/1352.png,-9.76108,-1.43636,5.51489,1.20691,1.1438,-0.994696,187.841,480.797,167.638,478.641,172.252,445.54,191.889,449.33,0.0943181,-1.88326,-9.58447,5.43909,-0.275937,-2.4824,1.72561,464.861,188.72,433.414,194.795,428.904,175.89,462.529,169.458,0.108725
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/1353.png,-9.78865,-1.40913,5.52642,1.208,1.15392,-1.01641,187.578,481.601,167.562,479.615,172.07,446.644,191.506,450.225,0.0763983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/1354.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.00756,-9.53393,5.42234,-0.25955,-2.46132,1.7405,460.726,189.435,429.244,195.707,424.65,177.001,457.659,170.099,0.165008
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/1355.png,-9.89534,-1.30311,5.56926,1.22585,1.13049,-0.994055,186.918,485.208,167.208,483.726,171.2,450.913,190.508,454.402,0.109137,-2.20525,-9.56959,5.46634,0.346637,3.07805,0.314394,454.572,190.353,423.353,197.277,418.17,178.813,451.239,171.164,0.11986
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/1356.png,-10.0096,-1.30524,5.62975,1.22506,1.1415,-0.99778,186.781,485.637,167.186,483.869,171.137,451.507,190.143,454.763,0.091529,-2.25827,-9.51755,5.44106,-0.299698,-2.44207,1.73342,452.452,190.706,421.404,197.87,415.92,179.266,448.778,171.668,0.125356
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/1357.png,-9.98822,-1.11326,5.60093,1.23886,1.11463,-0.991293,186.5,491.389,166.58,490.794,170.028,458.037,188.902,460.842,0.121113,-2.51431,-9.57556,5.50566,-0.356055,-2.44094,1.70774,444.791,192.236,413.99,199.952,408.164,181.798,440.871,173.14,0.138714
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/1358.png,-10.141,-0.966653,5.6758,1.24427,1.12691,-1.0257,185.739,496.8,166.58,495.623,168.989,463.633,188.184,466.168,0.10156,-2.69124,-9.44467,5.45925,-0.359284,-2.41399,1.72142,438.002,193.703,407.277,202.041,401.358,183.835,433.691,174.798,0.101193
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/1359.png,-10.2787,-0.852008,5.74048,1.24938,1.11714,-1.04796,185.609,500.638,166.339,499.711,168.643,467.809,187.432,470.291,0.0961104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/1360.png,-10.2893,-0.829957,5.74269,1.26029,1.10537,-1.0431,185.655,501,166.199,501,168.658,468.587,187.095,471.027,0.116093,-2.94499,-9.46885,5.51027,-0.393535,-2.41601,1.68956,430.245,195.569,399.904,204.412,393.633,186.645,425.633,176.792,0.0633239
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/1361.png,-10.3264,-0.828641,5.75774,0.287089,2.02078,-1.94281,185.524,501,166.148,501,168.506,468.756,187.011,471.296,0.0879385,-2.9802,-9.41185,5.48542,-0.402713,-2.40504,1.69613,428.772,195.903,398.354,205.004,392.106,187.299,423.802,177.165,0.174319
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/1362.png,-10.4027,-0.742662,5.79925,1.2481,1.13136,-1.04521,184.869,504,165.784,504,168.11,471.871,186.652,474.32,0.114543,-3.12422,-9.41409,5.51208,0.471877,3.05638,0.318032,424.27,196.982,394.279,206.63,387.527,188.993,419.15,178.331,0.109505
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/1363.png,-10.446,-0.721514,5.81735,0.325432,2.01289,-1.94344,184.667,505.186,165.809,504.094,168.031,472.762,186.522,475.071,0.12306,-3.18437,-9.37682,5.49863,-0.388528,-2.41231,1.67225,422.065,197.538,392.182,207.377,385.402,189.667,416.851,179.165,0.155646
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/1364.png,-10.4256,-0.698338,5.80025,0.308945,2.03044,-1.94013,184.68,505,165.748,505,167.957,473.694,186.185,475.615,0.180539,-3.26107,-9.3931,5.52434,0.487586,3.04846,0.322151,419.953,198.128,390.175,208.098,383.286,190.53,414.569,179.888,0.125291
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/1365.png,-10.5295,-0.609741,5.85643,1.27034,1.10213,-1.04786,184.655,508,165.671,508,167.699,476.771,185.872,478.597,0.0907752,-3.40317,-9.37858,5.54042,-0.420104,-2.3874,1.67678,415.749,199.382,386,209.719,378.701,192.304,409.883,181.164,0.0968524
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/1366.png,-10.5505,-0.590757,5.86269,1.27596,1.09037,-1.05259,184.815,509,165.647,509,167.523,477.775,185.386,479.307,0.101572,-3.46792,-9.36242,5.53942,-0.422456,-2.39515,1.67085,413.299,200.059,383.921,210.565,376.541,193.166,407.755,181.847,0.150032
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/1367.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.55423,-9.45109,5.60179,-0.480543,-2.37515,1.66518,411.813,200.581,382.525,211.124,374.942,193.936,405.913,182.256,0.131082
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/1368.png,-10.8043,-0.480379,5.99475,1.27494,1.08859,-1.08873,183.837,511.909,165.724,512.227,167.076,481.742,185.272,483.348,0.0670026,-3.69319,-9.3765,5.59032,-0.490255,-2.38046,1.65047,406.914,202.136,377.875,213.079,370.066,196.169,400.763,183.952,0.125501
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/1369.png,-10.8114,-0.413907,5.99528,1.28838,1.06388,-1.0885,183.685,514.15,165.716,515.04,166.767,484.027,185.024,485.369,0.0743672,-3.82236,-9.40352,5.63255,0.563273,3.02921,0.304157,403.411,203.317,374.57,214.58,366.767,197.736,397.261,185.036,0.147311
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/1370.png,-10.8471,-0.264571,6.00965,1.28005,1.09442,-1.08161,183.931,519,165.798,519,166.501,488.597,184.13,490.109,0.076071,-3.96315,-9.26082,5.58525,-0.503752,-2.34494,1.65015,397.754,205.301,369.23,217.048,360.975,200.343,391.399,187.297,0.130956
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/1371.png,-10.8634,-0.140985,6.01655,1.29802,1.1008,-1.0908,184,523,166,523,166,492.632,184,493.956,0.0500508,-4.12595,-9.23802,5.60742,-0.526482,-2.34162,1.64422,393.049,206.993,364.425,219.443,356.193,202.783,385.936,189.406,0.112796
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/1372.png,-10.9001,-0.0142869,6.03315,1.30081,1.08551,-1.09852,184,525.936,166,527.366,166,496.662,184,497.809,0.121094,-4.24961,-9.11671,5.57075,-0.525004,-2.32716,1.64499,388.054,209.005,359.878,221.69,351.356,205.289,380.946,191.429,0.119251
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/1373.png,-10.947,0.275327,6.05455,0.404399,2.04499,-1.98928,184.475,534.755,166.67,536.17,165.703,506,183.373,506,0.131358,-4.66327,-9.24685,5.73489,-0.562886,-2.33695,1.59078,378.632,212.959,351.201,226.622,341.949,210.067,371.172,195.585,0.109186
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/1374.png,-11.1077,0.544619,6.1523,1.33767,1.05899,-1.13071,185.226,542.724,167.2,544.212,165.75,515.118,183.096,513.893,0.0736832,-4.87007,-9.00514,5.67546,0.742254,2.98563,0.281764,370.114,217.031,343.01,231.129,333.564,215.15,362.084,199.86,0.0738981
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/1375.png,-11.0465,0.845436,6.12522,0.468315,2.0474,-2.04603,186.047,551.662,168.354,553.57,165.798,524.115,183.462,523.743,0.0923466,-5.18182,-8.89587,5.70436,0.787203,2.97219,0.282581,360.764,221.64,334.164,236.515,324.162,221.058,352.04,204.738,0.124456
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/1376.png,-11.1109,1.22581,6.18081,1.36563,1.01709,-1.16574,187.473,562.557,170.027,565.165,166.491,535.988,183.768,534.646,0.100659,-5.49441,-8.66308,5.67657,-0.65405,-2.26163,1.57049,349.852,227.476,323.711,243.482,313.299,228.297,340.472,210.994,0.144157
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/1377.png,-11.129,1.55754,6.21106,0.551339,2.05215,-2.02345,188.884,571.766,171.587,574.861,167.4,545.855,184.621,544.196,0.090114,-5.78924,-8.48897,5.6902,0.860489,2.94962,0.303845,340.275,232.983,315.032,249.799,303.887,234.938,330.553,217.063,0.124857
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/1378.png,-11.1306,1.94919,6.24374,0.588968,2.06112,-2.0696,191.181,582.765,173.999,586.471,168.668,557.534,185.743,555.773,0.148391,-6.17892,-8.34202,5.7423,-0.755112,-2.20762,1.52974,329.573,239.93,305.042,257.63,293.285,243.128,319.212,224.248,0.121813
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/1379.png,-11.0377,2.38079,6.24372,1.45207,0.948768,-1.2291,194.035,595.501,177.077,599.657,170.899,571.282,187.744,568.393,0.0845399,-6.57838,-8.11798,5.77799,-0.794941,-2.1826,1.50624,317.688,248.054,294.012,266.809,281.719,253.022,306.643,233.007,0.137017
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/1380.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.90998,-7.85647,5.78453,-0.831584,-2.15475,1.49286,307.135,256.267,284.418,275.665,271.534,262.402,295.554,241.594,0.147302
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/1381.png,-10.8614,3.41288,6.29916,1.51241,0.876314,-1.32087,202.946,623.931,186.497,629.882,177.826,602.33,194.231,598.052,0.0608732,-7.40839,-7.47191,5.81334,-0.885751,-2.10383,1.46003,292.179,269.028,270.889,289.633,256.992,277.339,279.649,254.775,0.0915229
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/1382.png,-10.7319,3.91454,6.31797,1.54343,0.846279,-1.35248,208.223,637.7,192.109,644.454,182.308,617.472,198.344,612.318,0.118691,-7.7782,-7.10416,5.82077,-0.954479,-2.06076,1.42977,280,280.159,260.077,301.845,245.698,290.24,267.091,266.81,0.102116
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/1383.png,-10.5348,4.52944,6.34462,1.57979,0.800538,-1.39376,215.766,654.727,200.057,662.073,188.706,635.847,204.536,630.11,0.0791956,-8.15061,-6.58705,5.78797,-0.949206,-2.02759,1.41531,266.56,294.455,247.713,317.216,232.842,306.757,252.703,282.12,0.182488
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/1384.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.62669,-6.12161,5.84175,-1.03736,-1.97091,1.37797,253.362,310.136,235.944,334.212,220.651,324.435,238.772,298.913,0.0968758
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/1385.png,-9.94373,5.75834,6.35914,1.63641,0.728778,-1.46381,234.697,688.904,220.262,697.946,205.78,673.476,220.782,665.818,0.0849438,-9.08714,-5.61162,5.89703,-1.09835,-1.92979,1.3352,240.958,327.346,224.995,352.229,209.366,343.232,225.72,316.952,0.184095
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/1386.png,-9.59421,6.37635,6.37472,-0.99072,-1.9141,2.08963,245.912,705.513,232.334,715.562,216.42,692.133,230.72,683.274,0.0959939,-9.31866,-4.94279,5.82585,1.52627,2.61396,0.264493,229.162,345.302,215.176,371.209,198.925,363.49,213.485,336.207,0.0786442
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/1387.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.78792,-4.39072,5.92421,-1.20223,-1.831,1.26103,218.784,364.625,206.364,390.874,189.852,384.561,202.45,356.458,0.113726
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/1388.png,-8.66045,7.5655,6.37126,1.7581,0.567302,-1.59539,273.139,738.588,261.587,750.603,242.443,729.224,255.863,718.573,0.17102,-10.0733,-3.66513,5.91903,1.71036,2.48604,0.240804,208.764,386.273,198.31,413.155,181.494,408.333,192.049,379.021,0.102759
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/1389.png,-8.3694,8.18809,6.49021,1.78508,0.559055,-1.64713,287,752,275.012,763.988,255.461,744.177,267.714,732.714,0.0968553,-10.3646,-3.07811,5.9655,-1.27422,-1.72,1.19172,201.671,404.516,193.077,432.175,175.854,428.165,184.639,398.881,0.0991568
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/1390.png,-7.71943,8.72077,6.45625,-1.17611,-1.65707,1.94327,304.379,767.022,294.19,780.459,272.681,762.302,283.864,749.71,0.11119,-10.6789,-2.31648,6.02939,-1.38633,-1.63229,1.15759,194.316,428.282,187.905,456.572,170.662,453.656,176.999,423.8,0.133048
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/1391.png,-7.24618,9.47105,6.61434,1.86392,0.45062,-1.75342,323.09,781.199,313.443,795.091,291.11,778.253,301.609,765.688,0.116255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/1392.png,-6.38092,9.87707,6.52231,-1.26777,-1.52626,1.85691,345.039,795.479,336.659,809.964,313.231,795.081,322.387,781.422,0.124861,-10.9527,-0.619273,6.05432,-1.44067,-1.49798,1.05639,185.155,479.239,183.03,508,165.621,508,167.435,477.598,0.115656
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/1393.png,-5.71875,10.5102,6.64399,-1.31516,-1.50004,1.80562,366.873,807.399,359.656,822.258,335.044,809.213,343.566,795.009,0.134765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/1394.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.9132,1.07988,6.0617,2.19543,2.02341,0.220925,183.822,530.718,186.302,558.682,169.129,561.165,166.476,531.129,0.0879395
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/1395.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.9316,2.02893,6.14945,2.2524,1.9601,0.200557,186.66,558.32,191.361,586.069,174.799,589.885,169.172,560.523,0.0555555
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/1396.png,-3.19772,11.4356,6.60426,2.04203,0.056659,-2.00336,436.288,831.964,432.69,848.27,406.243,841.069,411.1,825.634,0.155201,-10.7289,2.80062,6.13346,2.37462,1.80779,0.167112,190.742,581.401,197.51,608.912,181.133,613.85,173.692,585.349,0.0494295
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/1397.png,-2.42876,11.7651,6.68236,2.07641,0.0347338,-2.05284,458.537,836.455,455.95,852.947,429.39,847.563,433.097,831.909,0.0905264,-10.6077,3.59026,6.19645,2.41366,1.73945,0.162893,196.571,604.371,205.232,630.839,189.216,637.387,179.684,608.887,0.0611491
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/1398.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.1669,4.39801,6.13097,2.44783,1.64729,0.195488,205.127,629.896,215.963,655.684,200.385,662.805,188.8,635.813,0.109895
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/1399.png,-0.658307,11.9598,6.66825,-1.51046,-1.08164,1.50854,507,840.91,507,857.307,479.79,856.044,481.332,839.666,0.0846864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/1400.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.39975,6.09052,6.20609,2.59082,1.41232,0.146265,228.849,679.192,243.709,702.689,229.99,712.405,213.941,687.817,0.071408
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/1401.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.81492,7.03492,6.25021,-1.7961,-0.816442,0.600983,246.631,706.288,263.859,728.214,251.243,739.286,232.617,716.391,0.0699493
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/1402.png,2.33902,11.7813,6.69824,-1.54668,-0.790257,1.35358,588.736,831.538,592.81,847.645,566.089,853.145,563.544,837.12,0.201431,-8.37181,7.5476,6.25354,2.6972,1.17357,0.110006,258.649,721.694,277.153,742.574,265.485,754.708,245.504,732.774,0.120349
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/1403.png,3.23528,11.5555,6.69275,-1.58535,-0.787456,1.29589,613.167,824.632,618.514,840.391,592.092,847.952,588.549,831.997,0.151991,-7.85107,8.27601,6.32994,2.74023,1.101,0.108886,275.627,740.962,295.816,760.089,284.865,773.115,263.347,752.714,0.0879894
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/1404.png,3.89188,11.2119,6.61929,-1.59614,-0.72342,1.24592,632.1,817.894,638.097,833.298,612.445,842.56,607.725,826.591,0.155409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/1405.png,4.49652,10.9963,6.63319,-1.60484,-0.69059,1.19791,648.478,810.741,655.177,825.992,630.301,836.631,624.565,821.189,0.201105,-6.83921,9.12599,6.33528,2.79976,0.995988,0.117755,303.793,766.57,325.959,783.526,316.681,797.278,293.303,780.206,0.0732313
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/1406.png,5.23503,11.049,6.82224,-1.62148,-0.590773,1.19904,664.757,802.981,672.168,817.802,647.466,829.735,641.346,814.437,0.0858082,-6.31041,9.45146,6.31455,2.80755,0.898662,0.110647,318.059,777.676,341.082,793.055,332.7,807.557,308.407,791.618,0.127615
/hri/localdisk/ThesisProject/Kaushik/Kaushik/Testing_Sample_Script/06032020-151329/Training_Data/1407.png,5.62941,10.5382,6.67212,-1.61996,-0.585007,1.13666,678.211,795.192,686.811,809.846,662.496,822.659,655.852,807.842,0.110486,-5.84141,9.7371,6.30555,-1.86209,-0.515043,0.368865,331.205,786.719,354.793,801.193,346.749,815.63,321.943,800.956,0.151202
